size;shape;run;validation_time;extraction_time
5;tyrol/geoshapeshape.ttl;4;2.3485605139999848;2.461307806000036
5;tyrol/golfcourseshape.ttl;4;0.18951758499997595;0.19807220400002734
5;tyrol/governmentbuildingshape.ttl;4;0.26180830999999216;0.2725028469999984
5;tyrol/healthandbeautybusinessshape.ttl;4;0.9368274480000309;0.9896723439999846
5;tyrol/hotelshape.ttl;4;;
5;tyrol/icecreamshopshape.ttl;4;0.09076041999998097;0.09466616700001396
5;tyrol/imageobjectshape.ttl;4;2949.788570153;3186.5638607359997
5;tyrol/lakebodyofwatershape.ttl;4;0.06746913399996401;0.06927982700000257
5;tyrol/landmarksorhistoricalbuildingsshape.ttl;4;0.0801240650000068;0.08247196999997186
5;tyrol/libraryshape.ttl;4;0.06134975399999121;0.06344853400003103
5;tyrol/localbusinesshape.ttl;4;;
5;tyrol/locationfeaturespecificationshape.ttl;4;23.387823798;24.22355440399997
5;tyrol/movietheathershape.ttl;4;0.013639998000030573;0.013972971000043799
5;tyrol/offershape.ttl;4;24.17828371600001;24.806447794999997
5;tyrol/openinghoursspecificationshape.ttl;4;8.142879617999995;8.733756445999973
5;tyrol/organizationshape.ttl;4;1.741732710000008;1.8456004839999878
5;tyrol/parkshape.ttl;4;0.035289658000010604;0.036637860000041655
5;tyrol/personshape.ttl;4;0.26899226300002965;0.29096214400004783
5;tyrol/placeshape.ttl;4;2433.051659323;2525.7121394759997
5;tyrol/postaladdressshape.ttl;4;1641.888175422;1735.8279048919999
5;tyrol/ratingshape.ttl;4;0.12718280799998638;0.13311750600001915
5;tyrol/restaurantshape.ttl;4;5.315356686999962;5.577126566000004
5;tyrol/serviceshape.ttl;4;0.22175069599995823;0.22804893699998274
5;tyrol/skiresortshape.ttl;4;1.7292902799999865;1.824758476999989
5;tyrol/sportsactivityshape.ttl;4;10.71083157999999;11.35457287500003
5;tyrol/storeshape.ttl;4;0.004792899999984002;0.004701815000032639
5;tyrol/touristattractionshape.ttl;4;0.7549907040000221;0.7982178120000185
5;tyrol/touristinformationcentershape.ttl;4;0.19052135900000167;0.20299113800001578
5;tyrol/travelactionshape.ttl;4;0.4929560429999924;0.5129912289999652
5;tyrol/wineryshape.ttl;4;0.1168053769999915;0.12214655400003949
5;tyrol/aggregateratingshape.ttl;5;0.0012423200000171164;0.0011895530000174404
5;tyrol/airportshape.ttl;5;0.055466288000047825;0.057288744999993924
5;tyrol/amusementparkshape.ttl;5;0.10251113700002179;0.10681932500000357
5;tyrol/automotivebusinessshape.ttl;5;0.4296145150000257;0.46148357999999234
5;tyrol/bakeryshape.ttl;5;0.49520867800004;0.5210911300000021
5;tyrol/bankorcreditunionshape.ttl;5;0.21036731700002065;0.22238503099998752
5;tyrol/barorpubshape.ttl;5;2.718292126999984;2.8217828239999676
5;tyrol/beachshape.ttl;5;0.036955141000021285;0.03846408100002918
5;tyrol/bodyofwatershape.ttl;5;0.1045620589999885;0.10777206700004172
5;tyrol/bowlingalleyshape.ttl;5;0.004703511000002436;0.004669868000007682
5;tyrol/busstationshape.ttl;5;0.020089400999950158;0.020601976999955696
5;tyrol/busstop.ttl;5;0.09003990100001147;0.09405110200003719
5;tyrol/cafeorcoffeeshopshape.ttl;5;2.4107625469999903;2.5397339549999742
5;tyrol/campgroundshape.ttl;5;0.15145407999995086;0.16050728099997968
5;tyrol/childcarepath.ttl;5;0.24659123700001828;0.2555699689999642
5;tyrol/churchshape.ttl;5;0.33220473099999026;0.34449237900003027
5;tyrol/cityhallshape.ttl;5;0.06106472900000881;0.06408642000002374
5;tyrol/civicstructureshape.ttl;5;1.7010918600000196;1.815340085999992
5;tyrol/contactpointshape.ttl;5;6.195055475000004;6.371058620999975
5;tyrol/drycleaningorlaundryshape.ttl;5;0.6717023990000257;0.7014304049999964
5;tyrol/educationalorganizationshape.ttl;5;0.4103985130000183;0.4333210009999675
5;tyrol/emergencyserviceshape.ttl;5;0.1044177419999528;0.10830359400000589
5;tyrol/entertainmentbusinessshape.ttl;5;0.9265593099999592;0.9604300089999924
5;tyrol/eventshape.ttl;5;;
5;tyrol/financialserviceshape.ttl;5;0.4555693439999686;0.4852236909999874
5;tyrol/foodestablishmentshape.ttl;5;0.6880888979999895;0.7137398009999742
5;tyrol/geocoordinatesshape.ttl;5;1092.18964252;1136.391717102
5;tyrol/geoshapeshape.ttl;5;2.357311332999984;2.4715885520000143
5;tyrol/golfcourseshape.ttl;5;0.18653821699996342;0.19501181299995096
5;tyrol/governmentbuildingshape.ttl;5;0.26348358500001723;0.2739261620000093
5;tyrol/healthandbeautybusinessshape.ttl;5;0.9379888370000344;0.9780815889999985
5;tyrol/hotelshape.ttl;5;;
5;tyrol/icecreamshopshape.ttl;5;0.08971319500000163;0.09450129499998638
5;tyrol/imageobjectshape.ttl;5;2993.0293533540002;3239.067960275
5;tyrol/lakebodyofwatershape.ttl;5;0.0666818270000249;0.06956556500000488
5;tyrol/landmarksorhistoricalbuildingsshape.ttl;5;0.07951199999996561;0.08298529199998939
5;tyrol/libraryshape.ttl;5;0.06212669899997536;0.07034647799997629
5;tyrol/localbusinesshape.ttl;5;;
5;tyrol/locationfeaturespecificationshape.ttl;5;23.362391951999996;24.306925585999977
5;tyrol/movietheathershape.ttl;5;0.013723066000011386;0.013932188000012502
5;tyrol/offershape.ttl;5;23.623906872999953;24.881136913999967
5;tyrol/openinghoursspecificationshape.ttl;5;8.062363318999985;8.591434246999995
5;tyrol/organizationshape.ttl;5;1.7561997579999797;1.837471351999966
5;tyrol/parkshape.ttl;5;0.03511553700002423;0.0369058260000088
5;tyrol/personshape.ttl;5;0.2689558369999645;0.29459254299996473
5;tyrol/placeshape.ttl;5;2410.459830718;2552.451373121
5;tyrol/postaladdressshape.ttl;5;1656.921123615;1722.211714948
5;tyrol/ratingshape.ttl;5;0.12818669799997906;0.13607523899997886
5;tyrol/restaurantshape.ttl;5;5.312515587999997;5.577517202000024
5;tyrol/serviceshape.ttl;5;0.2225564360000476;0.22833242500001916
5;tyrol/skiresortshape.ttl;5;1.730031036000014;1.823042015999988
5;tyrol/sportsactivityshape.ttl;5;10.574585474999992;11.328813314000001
5;tyrol/storeshape.ttl;5;0.004891183000040655;0.004694487999984176
5;tyrol/touristattractionshape.ttl;5;0.750176367999984;0.7898142660000076
5;tyrol/touristinformationcentershape.ttl;5;0.19327665699995578;0.2040518039999597
5;tyrol/travelactionshape.ttl;5;0.495003845000042;0.5150732969999581
5;tyrol/wineryshape.ttl;5;0.11870058100004144;0.12231557100000146
